time,alt_z,roll,pitch,m_hat,n0_x,n0_y,n0_z
75.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
76.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
77.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
78.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
79.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
80.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
81.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
82.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
83.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
84.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
85.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
86.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
87.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
88.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.005,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.555,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
89.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.255,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.655,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
90.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.155,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
91.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.005,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
92.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
93.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
94.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
94.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
94.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
94.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
